Date,SP500_1_ahead,SP500_Adj_Close,summed_sentiment,target
2017-05-22,240.05,239.52,-0.44999999999999996,0.0022103143056311225
2017-05-23,240.61,240.05000000000004,-0.39999999999999997,0.0023301304596881067
2017-05-24,241.76,240.61000000000004,-0.27999999999999997,0.004768133087790893
2017-05-30,241.44,241.5,-0.82,-0.0002484780730886982
2017-05-31,243.36,241.43999999999997,0.0,0.007920833491443346
2017-06-01,244.17,243.36,-0.19999999999999998,0.0033228754960772378
2017-06-02,243.99,244.17,-0.3333333333333333,-0.0007374631602656834
2017-06-05,243.21,243.99,-0.4333333333333333,-0.0032019731790686734
2017-06-07,243.78,243.66,-0.25,0.0004923683014297353
2017-06-08,243.41,243.78,-0.3,-0.0015189148838681277
2017-06-09,243.36,243.41,-0.7,-0.00020543583284027278
2017-06-12,244.55000000000004,243.36,-0.016666666666666663,0.004877958474383881
2017-06-13,244.24,244.55,-0.5285714285714286,-0.0012684385587435898
2017-06-14,243.77,244.24,0.0,-0.0019261906326368816
2017-06-15,242.64,243.77,-0.39999999999999997,-0.004646294413659824
2017-06-16,244.66,242.64,-0.8999999999999999,0.008290628238444064
2017-06-19,243.01,244.66,-0.95,-0.0067668968615786085
2017-06-20,242.94999999999996,243.01,-0.19999999999999998,-0.00024693390527996684
2017-06-21,242.84,242.95,-0.45999999999999996,-0.0004528705896786889
2017-06-22,243.13,242.84,-0.15,0.001193489451708274
2017-06-23,243.29,243.13,-0.3,0.0006578677100881336
2017-06-26,241.33,243.29,-0.19999999999999998,-0.008088855956508212
2017-06-27,243.49,241.33,-0.12,0.008910582450011972
2017-06-28,241.35,243.49,0.0,-0.008827711811031591
2017-06-29,241.8,241.35,0.125,0.0018627760741898314
2017-06-30,242.21,241.8,0.0,0.0016941802775427561
2017-07-03,242.77,242.21,-0.6,0.0023093746087807787
2017-07-05,240.55000000000004,242.77,-0.36666666666666664,-0.00918652492155303
2017-07-06,242.11,240.55,-0.15,0.0064642001912780245
2017-07-07,242.37,242.11,0.0,0.0010733158229863093
2017-07-10,242.19,242.36999999999998,-0.32,-0.0007429420846927215
2017-07-11,244.01,242.19,0.0,0.00748666598491976
2017-07-12,244.42,244.01,-0.39999999999999997,0.0016788489499006687
2017-07-13,245.56,244.42,0.0,0.004653259549440847
2017-07-14,245.53,245.56,-0.6499999999999999,-0.000122177197813933
2017-07-17,245.66,245.53,-0.6,0.0005293267494668186
2017-07-18,246.99,245.66,-1.2999999999999998,0.005399383867495722
2017-07-19,247.1,246.99,0.0,0.0004452630161200233
2017-07-20,246.88000000000002,247.1,0.08,-0.0008907243797136033
2017-07-24,247.42,246.82,0.0,0.002427971409647789
2017-07-25,247.43,247.42,-0.6,4.041628776985107e-05
2017-07-26,247.2,247.43,-1.2999999999999998,-0.0009299881389202014
2017-07-27,246.91,247.2,-0.6,-0.0011738278249717737
2017-07-28,246.77,246.91,-0.3,-0.0005671690315711686
2017-07-31,247.32000000000002,246.77,-0.19999999999999998,0.0022263159633757468
2017-08-01,247.44,247.32,-0.44999999999999996,0.000485083686446508
2017-08-02,246.96,247.44,0.0,-0.0019417481829107075
2017-08-03,247.41,246.96,-0.3,0.001820499319469704
2017-08-04,247.87,247.41,0.0,0.0018575356657519748
2017-08-07,247.26,247.87,-0.3,-0.0024640006003444626
2017-08-08,247.25,247.26,-0.48,-4.044407595937827e-05
2017-08-09,243.76,247.25,-0.6,-0.014215835825368117
2017-08-10,244.12,243.76,-0.475,0.0014757729988410517
2017-08-14,246.51,246.54,-0.175,-0.00012169151216667728
2017-08-16,243.09,246.94,-0.35,-0.01571364699885347
2017-08-17,242.70999999999998,243.09,-0.36,-0.0015644301255761661
2017-08-18,242.9,242.71,-0.95,0.0007825209929590571
2017-08-21,245.44,242.9,-0.3,0.010402682170764344
2017-08-22,244.56,245.44,-0.5,-0.0035918405963117905
2017-08-23,243.99,244.56000000000003,-0.39999999999999997,-0.0023334367357854546
2017-08-24,244.56,243.99,-0.04999999999999999,0.0023334367357854546
2017-08-28,244.85,244.57,-0.24,0.0011442116405069314
2017-08-30,247.49,246.01,-0.19999999999999998,0.0059979916394139465
2017-08-31,247.84,247.49,-0.19999999999999998,0.001413199516482777
2017-09-01,246.06,247.84,-0.6,-0.007207968036535561
2017-09-05,246.9,246.06,-0.6,0.003407987719111105
2017-09-06,246.87,246.9,-0.09999999999999999,-0.00012151406540272802
2017-09-07,246.58,246.87,0.1,-0.0011753978453246106
2017-09-08,249.20999999999998,246.58,-0.5,0.010609430078683424
2017-09-11,250.05,249.21,0.0,0.003364983345822914
2017-09-12,250.17,250.05000000000004,0.0,0.00047978890209066094
2017-09-13,250.09,250.17,-0.6,-0.00031983368920940336
2017-09-14,249.19,250.09,-1.4,-0.003605195380576909
2017-09-15,249.72,249.19,-0.475,0.0021246324963257734
2017-09-18,249.97,249.72,-0.6,0.0010006204681269892
2017-09-19,250.06,249.97,-0.8999999999999999,0.0003599784051839805
2017-09-20,249.39,250.06,-0.6,-0.002682952855747267
2017-09-21,249.44,249.39,0.0,0.00020046909835969018
2017-09-22,248.93,249.44,-0.24,-0.0020466728656494126
2017-09-25,249.08,248.93,-0.4,0.0006023975604341203
2017-09-26,250.05,249.08,-0.3,0.0038867678606617773
2017-09-27,250.35,250.05,-0.13999999999999996,0.0011990409110405054
2017-09-28,251.23,250.35,-0.6,0.0035089154388758814
2017-09-29,252.32,251.23,-0.15,0.00432926899989905
2017-10-02,252.86,252.32,-0.5,0.0021378526690236654
2017-10-03,253.16,252.86,0.0,0.0011857240233528188
2017-10-04,254.66,253.16,-0.6,0.005907622238185084
2017-10-05,254.37,254.66,0.0,-0.0011394221612688327
2017-10-06,253.95,254.37,-0.44999999999999996,-0.0016525027367668699
2017-10-09,254.62,253.94999999999996,-0.5,0.002634840386245507
2017-10-10,255.02,254.62,-0.6499999999999999,0.0015697358218966784
2017-10-11,254.64,255.02,-0.39999999999999997,-0.0014911904815591015
2017-10-12,254.95,254.64,0.0,0.0012166645273277155
2017-10-13,255.29000000000002,254.95,0.0,0.001332706374737036
2017-10-16,255.47,255.29,-0.39999999999999997,0.0007048320442155642
2017-10-17,255.72,255.47,-0.3,0.0009781099784085256
2017-10-18,255.79,255.72,-0.6,0.00027369944062449747
2017-10-19,257.11,255.79,0.2,0.005147213547738616
2017-10-20,256.11,257.11,0.0,-0.003896969196564015
2017-10-23,256.56,256.11,-0.5833333333333334,0.0017555156945743278
2017-10-24,255.29000000000002,256.56,-0.24,-0.004962401508997516
2017-10-25,255.62,255.29,-0.6,0.0012918128276666607
2017-10-27,256.75,257.71,-0.4,-0.003732072908561257
2017-10-30,257.15,256.75,0.0,0.0015567234122570994
2017-10-31,257.49,257.15,-0.39999999999999997,0.0013213121773132386
2017-11-01,257.59,257.49,-0.15,0.00038828920267253153
2017-11-02,258.45,257.59,0.0,0.0033330780411375827
2017-11-03,258.85,258.45,-0.6,0.0015464917058620742
2017-11-06,258.67,258.85,-0.4428571428571428,-0.0006956253178946881
2017-11-07,259.11,258.67,-0.6,0.0016995639302885834
2017-11-08,258.17,259.11,-0.15,-0.003634399299001778
2017-11-09,258.09,258.17,-0.4333333333333333,-0.0003099213599364603
2017-11-10,258.33,258.09,-1.7999999999999998,0.0009294760748170816
2017-11-13,257.73,258.33,-0.19999999999999998,-0.0023253120581081532
2017-11-14,256.44,257.73,-0.25999999999999995,-0.00501780619901826
2017-11-15,258.62,256.44,0.1,0.008465083748649072
2017-11-16,257.86,258.62,-0.19999999999999998,-0.00294300088501398
2017-11-20,259.99,258.3,-0.09999999999999999,0.006521468635607874
2017-11-21,259.76,259.99,-0.13333333333333333,-0.0008850409428120543
2017-11-22,260.36,259.76,-0.35,0.002307160909595929
2017-11-24,260.23,260.36,-1.2999999999999998,-0.0004994333456354028
2017-11-29,265.01,262.71,0.0,0.008716798921057034
2017-11-30,264.46,265.01,0.0,-0.0020775499946221743
2017-12-04,263.19,264.14,-0.3,-0.003603060807256142
2017-12-05,263.24,263.19,-0.8333333333333334,0.00018995877951599738
2017-12-06,264.07,263.24,-1.2,0.0031480559270988806
2017-12-07,265.51,264.07,-0.175,0.005438285241103458
2017-12-08,266.31,265.51,-0.39999999999999997,0.0030085389922174244
2017-12-11,266.78,266.31,-0.15,0.0017633049645597865
2017-12-18,267.17,268.2,0.0,-0.0038478109375486014
2017-12-19,267.03,267.17,-0.24999999999999994,-0.0005241482710793832
2017-12-20,267.58,267.03,-0.65,0.002057575406523071
2017-12-21,267.51,267.58,-0.625,-0.00026163823057512303
2017-12-22,267.19,267.51,-0.19999999999999998,-0.0011969330024461655
2017-12-26,267.32,267.19,-1.0333333333333332,0.0004864268304176633
2017-12-27,267.87,267.32,-1.0,0.0020553455543659283
2017-12-28,266.86,267.87,-0.19999999999999998,-0.003777611882960663
2017-12-29,268.77,266.86,-0.6,0.007131818963322267
2018-01-02,270.47,268.77,-0.3333333333333333,0.00630519112831518
2018-01-03,271.61,270.47,-0.09999999999999999,0.0042060274520840935
2018-01-04,273.42,271.61,0.0,0.0066418606458498175
2018-01-05,273.92,273.42,0.0,0.0018270184495312591
2018-01-08,274.54,273.92,-0.3,0.002260876870136208
2018-01-09,274.12,274.54,-0.5,-0.0015310031058906048
2018-01-10,276.12,274.12,-0.3,0.007269587117652243
2018-01-12,276.97,277.92,-0.7999999999999999,-0.003424105419774115
2018-01-16,279.61,276.97,-0.475,0.009486578026182357
2018-01-17,279.14,279.61,-0.6333333333333333,-0.0016823270187042993
2018-01-18,280.41,279.14,0.0,0.004539369782103009
2018-01-19,282.69,280.41,-0.6333333333333333,0.00809807302417287
2018-01-22,283.29,282.69,-0.39999999999999997,0.002120217056313045
2018-01-23,283.18,283.29,-0.27499999999999997,-0.0003883700862621353
2018-01-24,283.3,283.18,0.0,0.00042366897964551953
2018-01-25,286.58,283.3,-0.7,0.011511322451985606
2018-01-26,284.68,286.58,-0.31666666666666665,-0.006651986857385772
2018-01-29,281.76,284.68,-0.6499999999999999,-0.010310097683174924
2018-01-30,281.9,281.76,-0.42857142857142855,0.0004967533721709216
2018-01-31,281.58,281.9,-0.39999999999999997,-0.001135799085685285
2018-02-01,275.45,281.58,-0.36,-0.022010475115656014
2018-02-02,263.93,275.45,-0.5,-0.042722207446439064
2018-02-05,269.13,263.93,-0.625,0.01951061776701568
2018-02-06,267.67,269.13,-0.4333333333333333,-0.005439655738067373
2018-02-07,257.63,267.67,-0.32499999999999996,-0.03823043142460314
2018-02-08,261.5,257.63,-0.04999999999999999,0.014909836428346424
2018-02-09,265.34,261.5,-0.7999999999999999,0.014577738983792443
2018-02-12,266.0,265.34,-0.25,0.00248428629292885
2018-02-13,269.59,266.0,-0.6,0.013405977580397632
2018-02-14,273.03,269.59,-0.7,0.01267939289527753
2018-02-15,273.11,273.03,-0.38,0.00029296517586008264
2018-02-16,271.4,273.11,-0.175,-0.006280897032465482
2018-02-20,270.05,271.4,-0.8999999999999999,-0.004986620361869143
2018-02-21,270.4,270.05,-0.6,0.0012952171299094317
2018-02-22,274.71,270.4,0.0,0.01581365161894155
2018-02-23,277.9,274.71,-0.6,0.011545340960707584
2018-02-26,274.43,277.9,0.0,-0.012565117426691863
2018-02-27,271.65,274.43,-0.4,-0.01018174632423463
2018-02-28,267.7,271.65,-0.44000000000000006,-0.014647522471224583
2018-03-01,269.08,267.7,-0.3,0.005141782631097769
2018-03-02,272.19,269.08,-0.6499999999999999,0.0114916186922418
2018-03-05,272.88,272.19,0.0,0.0025317862607439068
2018-03-06,272.78,272.88,-0.6,-0.00036652861166164286
2018-03-07,274.1,272.78,-0.39999999999999997,0.00482739381001096
2018-03-08,278.87,274.1,-0.19999999999999998,0.017252720103487107
2018-03-09,278.52,278.87,-1.1666666666666667,-0.0012558533378808079
2018-03-12,276.72,278.52,-0.6199999999999999,-0.0064837054454329746
2018-03-13,275.3,276.72,-0.95,-0.0051447524803514
2018-03-14,275.0,275.3,0.0,-0.0010903144819902622
2018-03-15,274.2,275.0,-0.95,-0.002913330538357961
2018-03-16,270.49,274.2,-1.2,-0.013622638101741913
2018-03-19,270.95,270.49,-0.6499999999999999,0.0016991729856510318
2018-03-20,270.43,270.95,-0.39999999999999997,-0.0019210172518864255
2018-03-21,263.67,270.43,-0.6,-0.02531496351557294
2018-03-22,258.05,263.67,0.0,-0.02154495664992684
2018-03-23,265.11,258.05,-0.0999999999999999,0.0269914696032858
2018-03-26,260.6,265.11,-0.5,-0.017158169507277776
2018-03-27,259.83,260.6,-0.3,-0.0029590936796815015
2018-03-28,263.15,259.83,-0.6333333333333333,0.012696640788724345
2018-03-29,257.47,263.15,-0.625,-0.021821003337583633
2018-04-02,260.77,257.47,-0.35,0.01273558429891164
2018-04-03,263.56,260.77,-0.4166666666666667,0.010642253284503411
2018-04-04,265.64,263.56,-0.3,0.00786096262689373
2018-04-05,259.72,265.64,-0.15,-0.022537881032226537
2018-04-06,261.0,259.72,-0.35,0.004916279682407598
2018-04-09,265.15,261.0,-0.6666666666666666,0.01577529626044516
2018-04-10,263.76,265.15,-0.3857142857142857,-0.005256104819663321
2018-04-11,265.93,263.76,-0.15,0.008193517491371871
2018-04-12,265.15,265.93,0.0,-0.0029374126717085502
2018-04-13,267.33,265.15,-0.2333333333333333,0.008188146709599664
2018-04-16,270.19,267.33,-0.09999999999999999,0.010641564925984781
2018-04-17,270.39,270.19,-0.09999999999999998,0.0007399460177044404
2018-04-18,268.89,270.39,-0.19999999999999998,-0.0055629871990481305
2018-04-19,266.61,268.89,-0.8999999999999999,-0.008515457618885947
2018-04-23,262.98,266.57,-0.4666666666666666,-0.013558889622037107
2018-04-24,263.63,262.98,-0.7333333333333334,0.002468621295062867
2018-04-25,266.31,263.63,-0.020000000000000007,0.010114438794501801
2018-04-26,266.56,266.31,-0.9333333333333335,0.0009383152301403186
2018-04-27,264.51,266.56,-0.19999999999999998,-0.007720301211432634
2018-04-30,264.98,264.51,-1.0,0.0017752936729316104
2018-05-01,263.2,264.98,-0.6,-0.006740151988815057
2018-05-02,262.62,263.2,-1.0,-0.002206079020303342
2018-05-03,266.02,262.62,-0.475,0.012863373494290897
2018-05-04,266.92,266.02,-0.7333333333333334,0.0033774941102562295
2018-05-07,266.92,266.92,-0.19999999999999998,0.0
2018-05-08,269.5,266.92,0.0,0.00961940231364622
2018-05-09,272.02,269.5,0.0,0.00930720265555518
2018-05-10,272.85,272.02,-0.55,0.003046600627633289
2018-05-11,272.98,272.85,0.0,0.0004763387958091059
2018-05-14,271.1,272.98,-0.3,-0.006910775923429924
2018-05-15,272.24,271.1,-0.5,0.004196273688030772
2018-05-16,272.01,272.24,0.0,-0.000845199866576607
2018-05-17,271.33,272.01,-0.375,-0.0025030380793902296
2018-05-18,273.37,271.33,0.0,0.007490396688153211
2018-05-21,272.61,273.37,-0.36,-0.0027839865594714297
2018-05-22,273.36,272.61,-0.24,0.0027474054316707353
2018-05-23,272.8,273.36,0.0,-0.0020506818377290514
2018-05-24,272.15,272.8,-0.3,-0.0023855410890982753
2018-05-25,269.02,272.15,-0.3,-0.011567658599773267
2018-05-29,272.61,269.02,-0.95,0.013256476094929859
2018-05-30,270.94,272.61,-0.7,-0.006144808222774856
2018-05-31,273.6,270.94,-0.3,0.009769791595804378
2018-06-01,274.9,273.6,-0.15,0.004740209422805286
2018-06-04,275.1,274.9,-0.19999999999999998,0.000727272759328379
2018-06-05,277.4,275.1,-0.21666666666666665,0.008325839950201974
2018-06-06,277.37,277.4,-0.6,-0.00010815292834553958
2018-06-07,278.19,277.37,-0.3,0.0029519785278591115
2018-06-08,278.56,278.19,-0.15,0.0013291425396344536
2018-06-11,278.92,278.56,0.5,0.00129152633293117
2018-06-12,278.03,278.92,-0.19999999999999998,-0.0031959808153692038
2018-06-13,278.73,278.03,-0.3,0.0025145497838900965
2018-06-14,277.13,278.73,-0.19999999999999998,-0.005756861147978576
2018-06-15,276.56,277.13,-0.24999999999999997,-0.0020589145599831937
2018-06-18,275.5,276.56,-0.19999999999999998,-0.0038401670203995764
2018-06-19,275.97,275.5,0.0,0.0017045355642064663
2018-06-20,274.24,275.97,-0.24,-0.006288528747760758
2018-06-21,274.74,274.24,-1.2,0.0018215604876443692
2018-06-22,271.0,274.74,0.25,-0.013706375017358496
2018-06-25,271.6,271.0,-0.6,0.002211574804840133
2018-06-26,269.35,271.6,0.0,-0.00831874655799858
2018-06-27,270.89,269.35,0.0,0.005701185292766198
2018-06-28,271.28,270.89,-0.35,0.0014386633980745245
2018-07-02,270.9,271.86,-0.75,-0.003537478816052264
2018-07-03,273.11,270.9,0.0,0.008124895342184857
2018-07-05,275.42,273.11,-0.3,0.008422560865745332
2018-07-06,277.9,275.42,-0.2833333333333333,0.008964131449478607
2018-07-09,278.9,277.9,-0.19999999999999998,0.0035919578849847866
2018-07-10,276.86,278.9,-0.4428571428571429,-0.007341331373853954
2018-07-11,279.37,276.86,0.0,0.00902510485636654
2018-07-12,279.59,279.37,-0.3,0.0007871762249900272
2018-07-13,279.34,279.59,-0.8,-0.0008945664633204231
2018-07-16,280.47,279.34,-0.2714285714285714,0.004037089493708734
2018-07-17,281.06,280.47,-0.7999999999999999,0.0021014023012648764
2018-07-18,280.0,281.06,-0.8999999999999999,-0.003778566503349623
2018-07-19,279.68,280.0,-0.45,-0.0011435107020787427
2018-07-20,280.2,279.68,-0.19999999999999998,0.001857541435736465
2018-07-23,281.61,280.2,-0.3,0.005019501114102987
2018-07-24,284.01,281.61,-0.6499999999999999,0.008486313791899569
2018-07-25,283.34,284.01,0.0,-0.0023618588577045685
2018-07-26,281.42,283.34,-0.25999999999999995,-0.006799374591095031
2018-07-27,279.95,281.42,-0.15,-0.005237199565208073
2018-07-30,281.33,279.95,-0.12,0.00491734172152114
2018-07-31,280.86,281.33,-0.31666666666666665,-0.0016720329763888486
2018-08-01,282.39,280.86,-0.4333333333333333,0.0054327696872045195
2018-08-02,283.6,282.39,-0.6,0.004275700430733664
2018-08-03,284.64,283.6,-0.3,0.0036604292595523447
2018-08-06,285.58,284.64,-0.38,0.0032969760846244256
2018-08-07,285.46,285.58,-0.5,-0.00042028580052644315
2018-08-08,285.07,285.46,-0.95,-0.0013671500560734628
2018-08-09,283.16,285.07,-0.86,-0.006722655239560282
2018-08-10,282.1,283.16,-0.39999999999999997,-0.003750490898037917
2018-08-13,283.9,282.1,-0.6333333333333333,0.006360445470974696
2018-08-14,281.78,283.9,-0.625,-0.007495438853795555
2018-08-15,284.06,281.78,-0.7999999999999999,0.008058858827851623
2018-08-16,285.06,284.06,-0.39999999999999997,0.003514200973903314
2018-08-20,286.34,285.67,0.0,0.002342617459153651
2018-08-21,286.17,286.34,-0.7777777777777778,-0.000593876106954383
2018-08-22,285.79,286.17,-0.6,-0.0013287644447554925
2018-08-23,287.51,285.79,-0.6,0.00600036686072869
2018-08-24,289.78,287.51,-0.6,0.007864372151376031
2018-08-27,289.92,289.78,-0.6,0.00048300846203908065
2018-08-28,291.48,289.92,-0.54,0.005366369947466865
2018-08-29,290.3,291.48,-0.3,-0.004056521771497401
2018-08-30,290.31,290.3,-0.6,3.444653037654177e-05
2018-08-31,289.81,290.31,-0.39999999999999997,-0.0017237817134709843
2018-09-04,289.03,289.81,-0.11666666666666665,-0.002695046894177544
2018-09-05,288.16,289.03,-0.15999999999999998,-0.003014607525666513
2018-09-06,287.6,288.16,-0.3,-0.0019452555807539795
2018-09-07,288.1,287.6,-0.6,0.0017370162435907943
2018-09-10,289.05,288.1,-0.6,0.0032920414380024354
2018-09-11,289.12,289.05,-0.6799999999999999,0.00024214331543337408
2018-09-12,290.83,289.12,-0.725,0.005897077180820887
2018-09-13,290.88,290.83,-0.6,0.00017190696437463515
2018-09-14,289.34,290.88,-0.6,-0.005308343787669756
2018-09-17,290.91,289.34,-0.39999999999999997,0.00541147378312079
2018-09-19,293.58,291.22,-0.8,0.008071179246329052
2018-09-20,291.99,293.58,-0.6,-0.005430619422575056
2018-09-21,291.02,291.99,-0.72,-0.0033275617743795394
2018-09-24,290.75,291.02,0.0,-0.0009282019333589631
2018-09-26,290.69,289.88,-0.39999999999999997,0.002790363007262542
2018-09-27,290.72,290.69,-0.15,0.00010319739951736295
2018-09-28,291.73,290.72,-0.3,0.003468112326689088
2018-10-01,291.56,291.73,-0.31666666666666665,-0.0005829004605377719
2018-10-02,291.72,291.56,-1.1,0.0005486216020198498
2018-10-03,289.44,291.72,-0.58,-0.00784641646904749
2018-10-04,287.82,289.44,-0.1999999999999999,-0.005612736904956783
2018-10-08,287.4,287.82,0.0,-0.0014603110971034283
2018-10-09,278.3,287.4,-0.6333333333333333,-0.03217530511307931
2018-10-10,272.17,278.3,-0.19999999999999998,-0.02227279746700539
2018-10-11,275.95,272.17,-0.7749999999999999,0.013792818820670405
2018-10-12,274.4,275.95,-0.475,-0.005632794033780364
2018-10-15,280.4,274.4,-0.12,0.021630259308705213
2018-10-16,280.45,280.4,0.0,0.00017830079391067954
2018-10-17,276.4,280.45,0.0,-0.014546364060830541
2018-10-18,276.25,276.4,-0.32499999999999996,-0.0005428390615529466
2018-10-19,275.01,276.25,-0.26666666666666666,-0.004498792190168466
2018-10-22,273.61,275.01,-0.175,-0.00510372585372032
2018-10-23,265.32,273.61,-0.6749999999999999,-0.03076709013071799
2018-10-24,270.08,265.32,-0.5,0.017781566750237232
2018-10-25,265.33,270.08,-0.19999999999999998,-0.017743877124302365
2018-10-26,263.86,265.33,-0.39999999999999997,-0.005555674827659729
2018-10-29,267.77,263.86,-0.4,0.014709743627864036
2018-10-30,270.63,267.77,-0.4,0.010624171253162729
2018-10-31,273.51,270.63,-0.38,0.010585609928264184
2018-11-01,271.89,273.51,0.0,-0.005940611530121487
2018-11-02,273.39,271.89,0.0,0.005501774441345475
2018-11-05,275.12,273.39,-0.6,0.006308018947865257
2018-11-06,281.01,275.12,-0.75,0.02118288976513849
2018-11-07,280.5,281.01,-0.38,-0.0018165309263977747
2018-11-08,277.76,280.5,-0.5,-0.009816293490765737
2018-11-12,272.06,272.57,-0.31999999999999995,-0.0018728316437535142
2018-11-13,270.2,272.06,-0.6,-0.0068602046791852445
2018-11-14,273.02,270.2,-0.5166666666666667,0.010382627048732829
2018-11-15,273.73,273.02,-0.32499999999999996,0.002597166526183692
2018-11-16,269.1,273.73,0.0,-0.017059161368154996
2018-11-19,264.12,269.1,-0.42857142857142855,-0.01867951240648935
2018-11-20,265.02,264.12,-0.15,0.0034017495101190676
2018-11-21,263.25,265.02,0.0,-0.0067011438224051645
2018-11-23,267.5,263.25,-1.0,0.016015415321976256
2018-11-26,268.4,267.5,-0.4166666666666667,0.003358838761466032
2018-11-27,274.58,268.4,-0.575,0.022764252371931804
2018-11-28,273.98,274.58,-0.8,-0.002187546446215549
2018-11-29,275.65,273.98,-0.39999999999999997,0.006076834012449517
2018-11-30,279.3,275.65,0.0,0.013154527915438585
2018-12-03,270.25,279.3,-0.3,-0.03293901643181396
2018-12-04,269.84,270.25,-1.16,-0.0015182657659229548
2018-12-06,263.57,269.84,-0.44999999999999996,-0.023510203402969054
2018-12-07,264.07,263.57,-0.6,0.0018952321645917536
2018-12-10,264.13,264.07,-0.6,0.00022718667269305826
2018-12-11,265.46,264.13,-0.36,0.005022764010345959
2018-12-12,265.37,265.46,-0.43999999999999995,-0.0003390916144994094
2018-12-13,260.47,265.37,-0.38,-0.018637387169712305
2018-12-14,255.36,260.47,-1.5,-0.019813377152400058
2018-12-17,255.08,255.36000000000004,-0.6,-0.0010970928143736458
2018-12-18,251.26,255.08,-0.6857142857142857,-0.015088961870798556
2018-12-19,247.17,251.26,0.0,-0.016411900580663996
2018-12-20,240.69999999999996,247.17,-0.3833333333333333,-0.026525014206582043
2018-12-21,234.34,240.69999999999996,-0.3,-0.026778292549016314
2018-12-24,246.18,234.34,-0.8749999999999999,0.04928992344213956
2018-12-26,248.07000000000002,246.17999999999998,-0.6,0.007647988720036025
2018-12-27,247.75,248.07000000000002,-0.3,-0.001290791192087859
2018-12-28,249.92,247.75,-0.19999999999999998,0.008720693441223837
2018-12-31,250.18000000000004,249.91999999999996,-0.4882352941176471,0.0010397921352742756
2019-01-02,244.21,250.18,-0.6571428571428571,-0.02415214790747111
2019-01-03,252.38999999999996,244.20999999999998,-0.36,0.032946999351707085
2019-01-04,254.38000000000002,252.38999999999996,-0.6199999999999999,0.007853701792506662
2019-01-07,256.77,254.38,-0.6333333333333333,0.00935153053828941
2019-01-08,257.97,256.77,-0.24,0.004662556529287265
2019-01-09,258.88,257.97,-0.6799999999999999,0.0035213347792115712
2019-01-10,258.98,258.88,-0.3,0.0003862047705673888
2019-01-11,257.4,258.98,-0.43333333333333335,-0.006119543478667389
2019-01-14,260.35,257.4,-0.3,0.01139558444688138
2019-01-15,260.98,260.35,-0.6,0.002416896425192938
2019-01-16,262.96,260.98,-1.25,0.007558153321863159
2019-01-17,266.46,262.96,-0.3,0.013222209176102062
2019-01-18,262.86,266.46,-0.4,-0.013602567478203653
2019-01-22,263.41,262.86,0.0,0.002090182606797164
2019-01-23,263.55,263.41,0.0,0.0005313496405561224
2019-01-24,265.78,263.55,-0.19999999999999998,0.008425795602145847
2019-01-25,263.76,265.78,-0.19999999999999998,-0.007629300139885942
2019-01-28,263.41,263.76,-0.3,-0.0013278451028160276
2019-01-29,267.58,263.41,0.0,0.01570683338481338
2019-01-30,269.93,267.58,-0.46249999999999997,0.008744079080151401
2019-01-31,270.06,269.93,-0.6,0.0004814904072718562
2019-02-01,271.96,270.06,-0.6,0.00701084012536235
2019-02-04,273.1,271.96,-0.3,0.0041830318214008955
2019-02-05,272.74,273.1,-0.5166666666666666,-0.0013190680499715057
2019-02-06,270.14,272.74,-0.875,-0.00957861729706977
2019-02-07,270.47,270.14,-1.0499999999999998,0.001220843273293859
2019-02-08,270.62,270.47,0.0,0.0005544364295859694
2019-02-11,274.1,270.62,-0.7333333333333334,0.012777380473242061
2019-02-12,274.99,274.1,-0.6199999999999999,0.003241730060294934
2019-02-13,274.38,274.99,-0.2857142857142857,-0.002220726471016121
2019-02-14,277.37,274.38,-0.5,0.010838348054366342
2019-02-15,277.85,277.37,0.0,0.0017290447735449632
2019-02-19,278.41,277.85,-0.19999999999999998,0.0020134476294728643
2019-02-20,277.42,278.41,-0.5,-0.0035622440202587313
2019-02-21,279.14,277.42,-0.3,0.006180844745354186
2019-02-22,279.52,279.14,-0.6,0.0013603983052474788
2019-02-25,279.32,279.52,-0.12,-0.0007157684079110993
2019-02-26,279.2,279.32,-0.22499999999999998,-0.000429707089617537
2019-02-27,278.68,279.2,-0.12,-0.0018642007262990035
2019-02-28,280.42,278.68,-1.0,0.006224309131066974
2019-03-01,279.4,280.42,-0.22000000000000003,-0.0036440324701239035
2019-03-04,279.02,279.4,-0.6,-0.0013609829828995501
2019-03-05,277.33,279.02,-0.48,-0.006075330989864014
2019-03-06,275.01,277.33,-0.6,-0.008400672208304094
2019-03-07,274.46,275.01,-0.475,-0.0020019298003068897
2019-03-08,278.44,274.46,-0.375,0.014397065458979341
2019-03-11,279.49,278.44,-0.19999999999999998,0.0037639174793202557
2019-03-12,281.34,279.49,-1.2,0.006597388549763217
2019-03-13,281.16,281.34,-0.5199999999999999,-0.0006400000218445001
2019-03-14,281.31,281.16,-0.4333333333333333,0.0005333617919385247
2019-03-15,282.33,281.31,-0.5285714285714286,0.0036193354391622634
2019-03-18,282.4,282.33,-0.19999999999999998,0.000247906080280913
2019-03-19,281.55,282.4,-0.6,-0.0030144539184595587
2019-03-21,279.25,284.73,-0.6499999999999999,-0.019433924861200325
2019-03-22,279.04,279.25,-0.7,-0.0007522972286952978
2019-03-25,281.12,279.04,-0.74,0.0074264837181718946
2019-03-26,279.65,281.12,-0.3,-0.005242803171189969
