Date,SP500_Adj_Close,SP500_1_day_return_forward,time_in_days,days_elapsed,log_SP500_Adj_Close,prior_estimated_log_fair_value,prior_estimated_ou_exponent,posterior_estimated_log_fair_value,posterior_estimated_ou_exponent
2011-10-03,109.93,0.0219230419357772,1370,3.0,4.699843799590773,4.729052543640137,0.0002779998176265508,4.69927978515625,0.0005640634917654097
2011-10-04,112.34,0.0185152216485668,1371,1.0,4.721529987104287,4.699517726898193,0.0005099851987324655,4.721250057220459,0.00027979689184576273
2011-10-05,114.42,0.0180912427897219,1372,1.0,4.739875888840383,4.721487998962402,0.0002529720077291131,4.739816665649414,5.8834339142777026e-05
2011-10-06,116.49,-0.0066958537213495,1373,1.0,4.757805432411685,4.740054607391357,5.319373303791508e-05,4.757941246032715,-0.0001362623879685998
2011-10-07,115.71,0.0334456831734508,1374,1.0,4.7510870608882465,4.758179187774658,-0.00012319855159148574,4.75113582611084,-4.859343607677147e-05
2011-10-10,119.58,0.0010035122930256,1377,3.0,4.783985603452758,4.751850128173828,-3.591421045712195e-05,4.7843337059021,-0.0003480222949292511
2011-10-11,119.7,0.0087719298245614,1378,1.0,4.784988612563928,4.784571647644043,-0.00031465647043660283,4.785310745239258,-0.0003224871470592916
2011-10-12,120.75,-0.0019875776397515,1379,1.0,4.793722292532682,4.785548686981201,-0.00029156942036934197,4.794104099273682,-0.0003821884165517986
2011-10-13,120.51,0.017094017094017,1380,1.0,4.7917327370393,4.794342041015625,-0.0003455469850450754,4.792054176330566,-0.00032131493207998574
2011-10-14,122.57,-0.0190911315982702,1381,1.0,4.808682295353074,4.79229211807251,-0.00029050960438326,4.8091511726379395,-0.0004690820351243019
2011-10-17,120.23,0.0195458704150377,1384,3.0,4.789406574986818,4.809865474700928,-0.0003466869820840657,4.789558410644531,-0.00015157090092543513
2011-10-18,122.58,-0.0118290096263664,1385,1.0,4.808763878057586,4.789796352386475,-0.00013703938748221844,4.809105396270752,-0.00034156092442572117
2011-10-19,121.13,0.0043754643771154,1386,1.0,4.796864349028711,4.809343338012695,-0.00030881454586051404,4.797043323516846,-0.0001785318600013852
2011-10-20,121.66,0.018987341772152,1387,1.0,4.801230268892559,4.797281265258789,-0.0001614155335118994,4.801435947418213,-0.00020542321726679802
2011-10-21,123.97,0.0122610308945712,1388,1.0,4.8200396008500555,4.801673889160156,-0.0001857287425082177,4.820424556732178,-0.00038433197187259793
2011-10-24,125.49,-0.0194517491433579,1391,3.0,4.832226074122216,4.821138858795166,-0.00028405030025169253,4.832620620727539,-0.00039437151281163096
2011-10-25,123.049,0.01016668156588,1392,1.0,4.81258265002631,4.832858562469482,-0.0003565620572771877,4.812726020812988,-0.00014331653073895723
2011-10-26,124.3,0.0348350764279967,1393,1.0,4.822697998516666,4.812963962554932,-0.00012957639410160482,4.822933197021484,-0.00023517265799455345
2011-10-27,128.63,-0.0002332270854388,1394,1.0,4.856940066090624,4.823171138763428,-0.00021262602240312845,4.857516765594482,-0.0005764130037277937
2011-10-28,128.6,-0.0241057542768273,1395,1.0,4.856706811803519,4.857754707336426,-0.0005211507086642087,4.857222080230713,-0.0005155100370757282
2011-10-31,125.5,-0.0278725099601594,1398,3.0,4.832305758571839,4.857936382293701,-0.00038100077654235065,4.832441806793213,-0.00013604399282485247
2011-11-01,122.002,0.0162948148391008,1399,1.0,4.804037438041508,4.832679748535156,-0.0001230010821018368,4.8038554191589355,0.0001823084894567728
2011-11-02,123.99,0.0182272763932576,1400,1.0,4.820200917191751,4.804093360900879,0.00016483008221257478,4.820206642150879,-5.841167876496911e-06
2011-11-03,126.25,-0.0060910891089109,1401,1.0,4.838264068155469,4.820444583892822,-5.281159246806055e-06,4.8384599685668945,-0.00019610024173744023
2011-11-04,125.481,0.006208111188148,1402,1.0,4.832154352688235,4.838697910308838,-0.00017729958926793188,4.832263469696045,-0.00010914681479334831
2011-11-07,126.26,0.012830666877871,1405,3.0,4.83834327293948,4.832977771759033,-8.066771988524124e-05,4.838476657867432,-0.00013350143854040653
2011-11-08,127.88,-0.0369017829214888,1406,1.0,4.851092324191641,4.838714599609375,-0.00012070229422533885,4.851346969604492,-0.00025450269458815455
2011-11-09,123.161,0.0094104464887423,1407,1.0,4.813492442542661,4.8515849113464355,-0.00023010282893665135,4.81331729888916,0.00017522735288366675
2011-11-10,124.32,0.0188223938223939,1408,1.0,4.822858886619337,4.8135552406311035,0.00015842783614061773,4.822798252105713,6.0524645959958434e-05
2011-11-11,126.66,-0.009474182851729,1409,1.0,4.841506331088285,4.823036193847656,5.472198608913459e-05,4.841648578643799,-0.00014242131146602333
2011-11-14,125.46,0.0049657261278495,1412,3.0,4.831986982668597,4.842362880706787,-0.0001052600855473429,4.8319926261901855,-5.62033528694883e-06
2011-11-15,126.083,-0.0158863605720042,1413,1.0,4.83694042024273,4.832230567932129,-5.081498784420546e-06,4.836996078491211,-5.555719690164551e-05
2011-11-17,122.105,-0.0010318987756439,1415,2.0,4.804881330319179,4.837471961975098,-4.5415014028549194e-05,4.804594993591309,0.00028611693414859474
2011-11-18,121.979,-0.0190032710548536,1416,1.0,4.803848898769449,4.804832935333252,0.00025868613738566637,4.803576469421387,0.00027199412579648197
2011-11-21,119.661,-0.003936119537694,1419,3.0,4.784662744938498,4.804290771484375,0.0002010241587413475,4.784269332885742,0.00039339755312539637
2011-11-22,119.19,-0.0220656095310008,1420,1.0,4.780718858494617,4.7845072746276855,0.0003556814626790583,4.780318737030029,0.00040004687616601586
2011-11-23,116.56,-0.0018874399450926,1421,1.0,4.758406161886949,4.780556678771973,0.0003616932954173535,4.757803440093994,0.0006026978953741491
2011-11-25,116.34,0.0289668213855938,1423,2.0,4.756516938482616,4.758279323577881,0.000492673076223582,4.7560014724731445,0.0005156436818651855
2011-11-28,119.71,0.0028401971430958,1426,3.0,4.785072151263279,4.756715774536133,0.0003810995549429208,4.7849626541137695,0.00010969475260935724
2011-11-29,120.05,0.0411495210329029,1427,1.0,4.7879083226672625,4.785200595855713,9.917801799019799e-05,4.787837505340576,7.124989497242495e-05
2011-11-30,124.99,-0.000160012801024,1428,1.0,4.82823373410213,4.7880754470825195,6.441897858167067e-05,4.828598499298096,-0.00036480245762504637
2011-12-01,124.97,-0.0008802112507001,1429,1.0,4.828073708497692,4.828836441040039,-0.00032982786069624126,4.828398704528809,-0.00032519278465770185
2011-12-02,124.86,0.0108921992631747,1430,1.0,4.8271931096335985,4.828636646270752,-0.0002940156846307218,4.827475070953369,-0.0002817133499775082
2011-12-05,126.22,0.000316906987799,1433,3.0,4.838026416156094,4.828189373016357,-0.00020820739155169576,4.838332176208496,-0.00030566376517526805
2011-12-06,126.26,0.0037224774275304,1434,1.0,4.83834327293948,4.8385701179504395,-0.00027635894366540015,4.838620185852051,-0.0002768898266367614
2011-12-07,126.73,-0.0219364002209421,1435,1.0,4.842058839093973,4.838858127593994,-0.0002503436408005655,4.842345714569092,-0.0002872865297831595
2011-12-08,123.95,0.016942315449778,1436,1.0,4.819878258481199,4.842583656311035,-0.00025974359596148133,4.819897651672363,-1.945467374753207e-05
2011-12-09,126.05,-0.0145973819912733,1437,1.0,4.836678653633929,4.820135593414307,-1.7589502022019587e-05,4.836873531341553,-0.00019487563986331224
2011-12-12,124.21,-0.0093390226229771,1440,3.0,4.821973681556102,4.837587833404541,-0.0001440277846995741,4.821967601776123,6.054062396287918e-06
2011-12-13,123.05,-0.0106460788297439,1441,1.0,4.812590776837065,4.822205543518066,5.473642886499874e-06,4.8124823570251465,0.00010846183431567624
2011-12-14,121.74,0.0036553310333498,1442,1.0,4.801887623065778,4.81272029876709,9.806330490391701e-05,4.801672458648682,0.0002150839427486062
2011-12-15,122.185,-0.0048696648524777,1443,1.0,4.805536289612313,4.801910400390625,0.00019446326768957078,4.805378437042236,0.0001577297953190282
2011-12-16,121.59,-0.0106916687227567,1444,1.0,4.800654729308327,4.80561637878418,0.00014260780881159008,4.80045747756958,0.00019724846060853451
2011-12-19,120.29,0.0302602045057776,1447,3.0,4.789905494005981,4.801171779632568,0.0001457814796594903,4.78964900970459,0.0002564958995208144
2011-12-20,123.93,0.0019365770999757,1448,1.0,4.819716890076783,4.789886951446533,0.0002319049381185323,4.819802284240723,-8.495667134411633e-05
2011-12-21,124.17,0.0088588225819441,1449,1.0,4.821651594428751,4.820040225982666,-7.681164424866438e-05,4.821746349334717,-9.488235809840262e-05
2011-12-22,125.27,0.0089406881136744,1450,1.0,4.8304714078561,4.82198429107666,-8.578573033446446e-05,4.830648899078369,-0.00017756326997186989
2011-12-23,126.39,0.0007912018355882,1451,1.0,4.8393723646590345,4.8308868408203125,-0.0001605397992534563,4.839625358581543,-0.0002530981437303126
2011-12-27,126.49,-0.0131235670804016,1455,4.0,4.84016325365945,4.840577602386475,-0.0001691247889539227,4.840330123901367,-0.00016685831360518932
2011-12-28,124.83,0.0103340543138668,1456,1.0,4.826952811662959,4.8405680656433105,-0.000150861160364002,4.826959609985352,-6.7157234298065305e-06
2011-12-30,125.5,0.0158964143426294,1458,2.0,4.832305758571839,4.827435493469238,-5.489741852215957e-06,4.832361221313477,-5.516219971468672e-05
2012-01-03,127.495,0.0016079061923996,1462,4.0,4.848077148143251,4.833313465118408,-3.686038689920679e-05,4.848250865936279,-0.00017372806905768812
2012-01-04,127.7,0.0026624902114329,1463,1.0,4.8496837630384935,4.848488807678223,-0.0001570722961332649,4.849854946136475,-0.0001715446269372478
2012-01-05,128.04,-0.0025773195876288,1464,1.0,4.8523427151016625,4.850092887878418,-0.00015509818331338465,4.852523326873779,-0.00018084186012856662
2012-01-06,127.71,0.0024273745203979,1465,1.0,4.849762068508171,4.852761268615723,-0.0001635040680412203,4.849895000457764,-0.00013314584793988615
2012-01-09,128.02,0.0086705202312138,1468,3.0,4.852186501713858,4.850609302520752,-9.840481652645394e-05,4.852301120758057,-0.00011466084833955392
2012-01-10,129.13,0.0005420893673042,1469,1.0,4.86081964885856,4.8525390625,-0.00010366800415795296,4.861012935638428,-0.00019342548330314457
2012-01-11,129.2,0.0023993808049536,1470,1.0,4.861361591348501,4.861250877380371,-0.0001748812646837905,4.861539363861084,-0.00017793901497498155
2012-01-12,129.51,-0.0051733456875916,1471,1.0,4.863758098235496,4.861777305603027,-0.00016087952826637775,4.863941669464111,-0.00018380490655545145
2012-01-13,128.84,0.0038807823657249,1472,1.0,4.858571324462998,4.864179611206055,-0.00016618303197901696,4.85867977142334,-0.00010792795364977792
2012-01-17,129.34,0.0110561311272614,1476,4.0,4.862444596018447,4.8596320152282715,-7.211942283902317e-05,4.862543106079102,-9.879247227218002e-05
2012-01-18,130.77,0.0052764395503555,1477,1.0,4.873440054918411,4.862781047821045,-8.93209726200439e-05,4.8736443519592285,-0.000204389332793653
2012-01-19,131.46,0.0006085501293167,1478,1.0,4.87870262283543,4.873882293701172,-0.0001847939711296931,4.878941059112549,-0.0002383791870670393
2012-01-20,131.54,0.0005321575186256,1479,1.0,4.879310987873205,4.879179000854492,-0.00021552512771449983,4.879530429840088,-0.00021924651809968054
2012-01-23,131.61,-0.0011397310234785,1482,3.0,4.879843003846233,4.880244731903076,-0.00016203969425987452,4.880002975463867,-0.00015971741231624037
2012-01-24,131.46,0.0083675642781073,1483,1.0,4.87870262283543,4.8802409172058105,-0.00014440486847888678,4.8788323402404785,-0.00012948361109010875
2012-01-25,132.56,-0.0051297525648763,1484,1.0,4.887035373118308,4.879070281982422,-0.00011706967052305117,4.8872389793396,-0.00020359524933155626
2012-01-26,131.88,-0.0004549590536851,1485,1.0,4.88189241820353,4.887476921081543,-0.00018407602328807116,4.882018566131592,-0.00012625982344616205
2012-01-27,131.82,-0.0034137460172962,1486,1.0,4.881437355624573,4.882256507873535,-0.00011415495100663975,4.8815436363220215,-0.00010660507541615516
2012-01-30,131.37,-0.0003806043997869,1489,3.0,4.878017769481417,4.88225793838501,-7.87891840445809e-05,4.878056049346924,-3.8417860196204856e-05
2012-01-31,131.32,0.0087572342369783,1490,1.0,4.877637092633392,4.878293991088867,-3.4734635846689343e-05,4.877665042877197,-2.8072936402168125e-05
2012-02-01,132.47,0.0015852645882086,1491,1.0,4.88635620469617,4.877902984619141,-2.5381508748978376e-05,4.886472225189209,-0.00011614869436016306
2012-02-02,132.68,0.0140186915887849,1492,1.0,4.887940214078852,4.886710166931152,-0.00010501320502953604,4.888059616088867,-0.00011930640903301537
2012-02-03,134.54,-0.0006689460383528,1493,1.0,4.90186155259746,4.8882975578308105,-0.0001078681816579774,4.902115821838379,-0.00025423013721592724
2012-02-06,134.45,0.002528821123094,1496,3.0,4.901192382714874,4.902830123901367,-0.00018789523164741695,4.901365756988525,-0.00017382751684635878
2012-02-07,134.79,0.0029675791972698,1497,1.0,4.903718011750178,4.901603698730469,-0.00015716219786554575,4.903899669647217,-0.00018148121307604015
2012-02-08,135.19,0.0012574894592796,1498,1.0,4.906681196376314,4.90413761138916,-0.00016408211376983672,4.906874179840088,-0.00019306672038510442
2012-02-09,135.36,-0.0073803191489363,1499,1.0,4.907937895857914,4.907112121582031,-0.00017455688794143498,4.908123016357422,-0.00018526655912864953
2012-02-10,134.361,0.0074351932480409,1500,1.0,4.900530207407672,4.908360958099365,-0.00016750454960856587,4.900615692138672,-8.546699973521754e-05
2012-02-13,135.36,-0.0012559101654847,1503,3.0,4.907937895857914,4.90132999420166,-6.316655344562605e-05,4.9080657958984375,-0.00012788453022949398
2012-02-14,135.19,-0.0046601079961535,1504,1.0,4.906681196376314,4.908303737640381,-0.00011562389408936724,4.906780242919922,-9.948780643753707e-05
2012-02-15,134.56,0.0110656956004757,1505,1.0,4.902010196224638,4.907018184661865,-8.994964446173981e-05,4.902047634124756,-3.729955278686248e-05
2012-02-16,136.049,0.0026534557402111,1506,1.0,4.913015114963359,4.902285575866699,-3.3723543310770765e-05,4.913164138793945,-0.00014894700143486261
2012-02-17,136.41,0.0004398504508467,1507,1.0,4.915665056505029,4.913402080535889,-0.0001346670469501987,4.915825366973877,-0.00016033345309551805
2012-02-21,136.47,-0.0032094965926576,1511,4.0,4.916104810250022,4.916777610778809,-0.0001071377337211743,4.9162068367004395,-0.00010190808097831905
2012-02-22,136.032,0.0044033756763113,1512,1.0,4.91289015217638,4.916444778442383,-9.213788143824786e-05,4.912944793701172,-5.50665172340814e-05
2012-02-23,136.631,0.0021883759908074,1513,1.0,4.917283861360427,4.913182735443115,-4.978714059689082e-05,4.917377948760986,-9.42244369070977e-05
2012-02-24,136.93,0.0016796903527349,1514,1.0,4.919469846344143,4.91761589050293,-8.51908844197169e-05,4.919576168060303,-0.00010595198546070606
2012-02-27,137.16,0.0029090113735783,1517,3.0,4.921148127594719,4.920290470123291,-7.830650429241359e-05,4.92123556137085,-8.73874596436508e-05
2012-02-28,137.559,-0.0039183186850731,1518,1.0,4.924052915982539,4.921473503112793,-7.900939090177417e-05,4.924160480499268,-0.0001074685133062303
2012-02-29,137.02,0.005181725295577,1519,1.0,4.920126900574753,4.924398422241211,-9.716521890368313e-05,4.92017936706543,-5.247822991805151e-05
2012-03-01,137.73,-0.0030349234008565,1520,1.0,4.92529524692924,4.920417308807373,-4.7446999815292656e-05,4.925395965576172,-0.00010017884778790176
2012-03-02,137.312,-0.0040928687951526,1521,1.0,4.922255708809114,4.925633907318115,-9.057443094206974e-05,4.922310829162598,-5.5377411626977846e-05
2012-03-05,136.75,-0.0146252285191955,1524,3.0,4.91815444130209,4.923025131225586,-4.0928080125013366e-05,4.918148517608643,5.9289304772391915e-06
2012-03-06,134.75,0.0069758812615954,1525,1.0,4.903421209789107,4.918386459350586,5.3605081120622344e-06,4.903255939483643,0.0001656241511227563
2012-03-07,135.69,0.0099491487950476,1526,1.0,4.910372872157861,4.903493881225586,0.00014974531950429082,4.910295009613037,7.770738011458889e-05
2012-03-08,137.04,0.0038674839462931,1527,1.0,4.920272854015864,4.9105329513549805,7.025736704235896e-05,4.920306205749512,-3.3261174394283444e-05
2012-03-09,137.57,7.269026677336754e-05,1528,1.0,4.924132878472904,4.920544147491455,-3.0072334993747063e-05,4.924201488494873,-6.88118816469796e-05
2012-03-13,140.062,-0.0010852336822265,1532,4.0,4.942085181719879,4.925153732299805,-4.598135274136439e-05,4.942287921905518,-0.00020297672017477453
2012-03-14,139.91,0.0057894360660424,1533,1.0,4.940999358745194,4.942525863647461,-0.00018351679318584502,4.941168785095215,-0.000169141567312181
2012-03-15,140.72,-0.0029846503695279,1534,1.0,4.946772100429302,4.941406726837158,-0.00015292550961021334,4.94698429107666,-0.00021200340415816754
2012-03-16,140.3,0.0039201710620098,1535,1.0,4.943782987108415,4.9472222328186035,-0.00019167806021869183,4.943939685821533,-0.0001569094747537747
2012-03-19,140.85,-0.0029108981185658,1538,3.0,4.947695494322382,4.9446539878845215,-0.00011596793046919629,4.947842121124268,-0.00014660172746516764
2012-03-20,140.44,-0.0016377100541156,1539,1.0,4.944780351300231,4.948080062866211,-0.00013254662917461246,4.944879055023193,-9.864069579634815e-05
2012-03-21,140.21,-0.0072034804935455,1540,1.0,4.94314129873304,4.945116996765137,-8.91837480594404e-05,4.943210601806641,-6.898934952914715e-05
2012-03-22,139.2,0.0032327586206897,1541,1.0,4.935911747900319,4.943448543548584,-6.237515481188893e-05,4.935894012451172,1.764151966199279e-05
2012-03-23,139.65,0.0140350877192982,1542,1.0,4.939139292391186,4.936131954193115,1.5950179658830166e-05,4.939155578613281,-1.6076810425147414e-05
2012-03-26,141.61,-0.0031071252030225,1545,3.0,4.953076800234967,4.9398698806762695,-1.1881974387506489e-05,4.953217029571533,-0.0001401246408931911
2012-03-27,141.17,-0.0049585606006941,1546,1.0,4.9499648378961085,4.953454971313477,-0.00012669051648117602,4.9500555992126465,-9.06867062440142e-05
2012-03-28,140.47,-0.0017085498682993,1547,1.0,4.944993942842818,4.95029354095459,-8.199232979677618e-05,4.9450201988220215,-2.61363857134711e-05
2012-03-29,140.23,0.0041360621835557,1548,1.0,4.943283931738559,4.945258140563965,-2.3630620489711873e-05,4.943286895751953,-2.752331056399271e-06
2012-03-30,140.81,0.0073148213905263,1549,1.0,4.94741146392922,4.9435248374938965,-2.4884575395844877e-06,4.947455406188965,-4.412236739881337e-05
2012-04-02,141.84,-0.0040891144952059,1552,3.0,4.954699661765953,4.948169708251953,-3.2609754271106794e-05,4.954795837402344,-9.627299732528627e-05
2012-04-03,141.26,-0.0099108027750246,1553,1.0,4.9506021639807765,4.955033779144287,-8.704304491402581e-05,4.9506425857543945,-4.05337123083882e-05
2012-04-04,139.86,-0.0005005005005006,1554,1.0,4.940641922275721,4.950880527496338,-3.664763426058926e-05,4.9405694007873535,7.25679419701919e-05
2012-04-05,139.79,-0.011231132412905,1555,1.0,4.940141296483037,4.940807342529297,6.561065674759448e-05,4.940067768096924,7.344638288486749e-05
2012-04-09,138.22,-0.0167848357690637,1559,4.0,4.928846618663249,4.9410200119018555,4.907820766675286e-05,4.928684711456299,0.00016210231115110219
2012-04-10,135.9,0.0080941869021338,1560,1.0,4.911919321157098,4.928922653198242,0.0001465611276216805,4.9115891456604,0.0003301618853583932
2012-04-11,137.0,0.0130656934306567,1561,1.0,4.919980925828125,4.911827087402344,0.0002985083847306669,4.919766426086426,0.00021441174612846226
2012-04-12,138.79,-0.0118884645867858,1562,1.0,4.932961999367748,4.920004367828369,0.00019385550695005804,4.9329047203063965,5.721600609831512e-05
2012-04-13,137.14,-0.0006562636721596,1563,1.0,4.921002301856218,4.93314266204834,5.173055251361802e-05,4.920820236206055,0.0001822488266043365
2012-04-16,137.05,0.0148267055819042,1566,3.0,4.920345822748795,4.921534538269043,0.000134695612359792,4.920198440551758,0.00014753290452063084
2012-04-17,139.082,-0.003393681425346,1567,1.0,4.935063687249094,4.920436382293701,0.00013338853023014963,4.935085296630859,-2.1776038920506835e-05
2012-04-18,138.61,-0.0064208931534522,1568,1.0,4.931664234225262,4.935323238372803,-1.9688312022481114e-05,4.931644916534424,1.9271086785010993e-05
2012-04-19,137.72,0.0016700551844321,1569,1.0,4.925222638470323,4.931882858276367,1.742351560096722e-05,4.92513370513916,8.891003380995244e-05
2012-04-20,137.95,-0.0084088437839796,1570,1.0,4.926891300663295,4.9253716468811035,8.038598753046244e-05,4.926826000213623,6.497997674159706e-05
2012-04-23,136.79,0.0038014474742307,1573,3.0,4.918446903101353,4.927540302276611,4.802510011359118e-05,4.918310165405273,0.0001367105869576335
2012-04-24,137.31,0.013691646638992,1574,1.0,4.92224114333366,4.918548107147217,0.00012360377877485007,4.922155857086182,8.538963447790593e-05
2012-04-25,139.19,0.0069688914433507,1575,1.0,4.935839906239309,4.922393798828125,7.720309804426506e-05,4.935905933380127,-6.591811688849702e-05
2012-04-27,140.39,-0.0037039675190538,1577,2.0,4.944424263983859,4.936381816864014,-5.388450881582685e-05,4.944560527801514,-0.00013635812501888722
2012-04-30,139.87,0.0062200614856653,1580,3.0,4.940713419791213,4.945274829864502,-0.00010077893239213154,4.940770626068115,-5.750238779000938e-05
2012-05-01,140.74,-0.0029486997299986,1581,1.0,4.946914216538403,4.941008567810059,-5.198947837925516e-05,4.947030067443848,-0.00011576830002013594
2012-05-02,140.325,-0.0076607874576873,1582,1.0,4.9439611608282625,4.947268009185791,-0.0001046692777890712,4.944031715393066,-7.039098272798583e-05
2012-05-03,139.25,-0.0161579892280071,1583,1.0,4.9362708788073935,4.94426965713501,-6.364240834955126e-05,4.936249256134033,2.1310312149580568e-05
2012-05-04,137.0,0.0007299270072991,1584,1.0,4.919980925828125,4.936487197875977,1.9267234165454283e-05,4.919785022735596,0.00019617570796981454
2012-05-07,137.1,-0.0040116703136395,1587,3.0,4.920710586568268,4.920499324798584,0.00014498863311018795,4.920566082000732,0.00014434561308007687
2012-05-08,136.55,-0.005931893079458,1588,1.0,4.916690847919714,4.920804023742676,0.00013050681445747614,4.916514873504639,0.00017593905795365572
2012-05-09,135.74,0.0020627670546633,1589,1.0,4.910741291275612,4.916752815246582,0.00015907130728010088,4.910515785217285,0.00022513154544867575
2012-05-10,136.02,-0.0030142626084399,1590,1.0,4.912801933747493,4.9107537269592285,0.00020354757725726813,4.9126176834106445,0.00018380256369709969
2012-05-11,135.61,-0.0110611311850158,1591,1.0,4.909783119099854,4.912855625152588,0.00016618092195130885,4.909581661224365,0.0002008571318583563
2012-05-14,134.11,-0.0057415554395645,1594,3.0,4.898660358722849,4.9102959632873535,0.00014844855468254536,4.898397445678711,0.0002627712965477258
2012-05-15,133.34,-0.0038323083845807,1595,1.0,4.892902257189914,4.898635387420654,0.00023757870076224208,4.892601013183594,0.00030149519443511963
2012-05-16,132.829,-0.0148235701541078,1596,1.0,4.889062586696289,4.892838954925537,0.0002725900267250836,4.88874626159668,0.00031593930907547474
2012-05-18,129.74,0.017188222599044,1598,2.0,4.86553244778491,4.889222145080566,0.0002582633460406214,4.865029811859131,0.0005022157565690577
2012-05-21,131.97,0.0017428203379554,1601,3.0,4.882574624028738,4.865744113922119,0.0003711752942763269,4.882363319396973,0.0002114939852617681
2012-05-22,132.2,0.0005295007564298,1602,1.0,4.884315927417586,4.882601261138916,0.00019121749210171402,4.884140968322754,0.00017490779282525182
2012-05-23,132.27,0.0019656762682391,1603,1.0,4.884845288037956,4.884378910064697,0.0001581389078637585,4.884690284729004,0.0001548412546981126
2012-05-24,132.53,-0.003244548404135,1604,1.0,4.886809034892587,4.884928226470947,0.00013999620568938553,4.886687278747559,0.00012136399163864553
2012-05-25,132.1,0.0121120363361089,1605,1.0,4.883559211528279,4.886925220489502,0.00010972849850077182,4.8834123611450195,0.00014693665434606373
2012-05-29,133.7,-0.0145100972326103,1609,4.0,4.895598484107897,4.884364604949951,9.81857447186485e-05,4.895603179931641,-4.789035301655531e-06
2012-05-31,131.47,-0.0251768464288431,1611,2.0,4.878778688708513,4.896079063415527,-3.914778517355444e-06,4.878605842590332,0.00017228613432962447
2012-06-01,128.16,-0.0004681647940074,1612,1.0,4.853279483320049,4.878843784332275,0.00015576860459987074,4.852848529815674,0.0004311162047088146
2012-06-04,128.1,0.0075722092115535,1615,3.0,4.852811208902689,4.853562831878662,0.0003186273679602891,4.852482318878174,0.0003290082677267492
2012-06-05,129.07,0.0224684279848144,1616,1.0,4.860354892847096,4.852720260620117,0.00029746536165475845,4.860136032104492,0.00021891799406148493
2012-06-06,131.97,0.0006061983784193,1617,1.0,4.882574624028738,4.8603739738464355,0.00019792973762378097,4.882612228393555,-3.761927655432373e-05
2012-06-07,132.05,0.0079515335100339,1618,1.0,4.883180638743141,4.882850170135498,-3.4012613468803465e-05,4.883218288421631,-3.791263225139119e-05
2012-06-08,133.1,-0.0126596543951915,1619,1.0,4.891100725401066,4.883456230163574,-3.42778475896921e-05,4.891217231750488,-0.00011648428335320204
2012-06-11,131.415,0.0114522695278316,1622,3.0,4.878360254786437,4.891931533813477,-8.609066571807489e-05,4.8783159255981445,4.4733424147125334e-05
2012-06-12,132.92,-0.0063948239542581,1623,1.0,4.889747443486393,4.878553867340088,4.0444709156872705e-05,4.88982629776001,-7.89554906077683e-05
2012-06-13,132.07,0.010600439161051,1624,1.0,4.883332085055713,4.890064239501953,-7.138581713661551e-05,4.883332252502441,-8.291681297123432e-08
2012-06-14,133.47,0.0050198546489848,1625,1.0,4.89387673348606,4.883570194244385,-7.496735321410597e-08,4.893986701965332,-0.00011040829849662259
2012-06-15,134.14,0.0019382734456538,1626,1.0,4.898884030671591,4.894224643707275,-9.982315532397479e-05,4.89903450012207,-0.0001507680572103709
2012-06-18,134.4,0.0096726190476188,1629,3.0,4.900820428089049,4.899748802185059,-0.00011142895527882501,4.900943279266357,-0.00012290610175114125
2012-06-19,135.7,-0.0016212232866616,1630,1.0,4.9104465668408235,4.901181221008301,-0.00011112276115454733,4.910658359527588,-0.00021150248358026147
2012-06-20,135.48,-0.0224387363448479,1631,1.0,4.908824027949571,4.910896301269531,-0.0001912251755129546,4.908995151519775,-0.00017108704196289182
2012-06-21,132.44,0.0077016007248567,1632,1.0,4.886129712679046,4.909233093261719,-0.00015468447236344218,4.886038780212402,9.098980808630586e-05
2012-06-22,133.46,-0.0160347669713772,1633,1.0,4.893801807475461,4.886276721954346,8.226637146435678e-05,4.893798828125,2.5922927306964993e-06
2012-06-25,131.32,0.0050258909533962,1636,3.0,4.877637092633392,4.894513130187988,1.915899701998569e-06,4.877471446990967,0.00016565837722737342
2012-06-26,131.98,0.0090392483709653,1637,1.0,4.882650395955276,4.87770938873291,0.00014977625687606633,4.882552146911621,9.84837970463559e-05
2012-06-27,133.173,-0.0028759583399038,1638,1.0,4.891649034856616,4.8827900886535645,8.904188871383667e-05,4.891654014587402,-4.844143404625356e-06
2012-06-28,132.79,0.024964229234129,1639,1.0,4.888768933002236,4.891891956329346,-4.379722213343484e-06,4.888740062713623,2.9005066608078778e-05
2012-06-29,136.105,0.0029756438044157,1640,1.0,4.913426646675481,4.888978004455566,2.622427200549282e-05,4.913661956787109,-0.0002352279843762517
2012-07-02,136.51,0.006607574536664,1643,3.0,4.916397872014886,4.914376258850098,-0.00017385120736435056,4.916593551635742,-0.00019515400344971567
2012-07-03,137.412,-0.0045265333449772,1644,1.0,4.922983712219203,4.9168314933776855,-0.00017644406761974096,4.923227787017822,-0.00024419420515187085
2012-07-05,136.79,-0.0095036186855762,1646,2.0,4.918446903101353,4.923703670501709,-0.00019961560610681772,4.918595314025879,-0.00014810290304012597
2012-07-06,135.49,-0.0012547051442911,1647,1.0,4.90889783685834,4.918833255767822,-0.000133903871756047,4.908926963806152,-2.8976428438909352e-05
2012-07-09,135.32,-0.0087200709429501,1650,3.0,4.907642343912507,4.909641265869141,-2.1415764422272332e-05,4.907644748687744,-2.2316253307508305e-06
2012-07-10,134.14,0.0001490979573579,1651,1.0,4.898884030671591,4.9078826904296875,-2.017673295995337e-06,4.898789405822754,9.429881174582988e-05
